group_id,Player,careers,Pos,Tm,G,PER,GS,MP,TS,OWS,DWS,WS,BPM,FG,P2,P3
1400,Ledell Eackles,7,SG,WAS,441.0,13.5,88.0,8917.0,0.5,0.8,0.7,1.5,-3.5,0.4,0.5,0.3
1401,Lee Mayberry,7,PG,VAN,496.0,9.7,150.0,10337.0,0.5,0.9,0.2,1.1,-5.2,0.4,0.5,0.4
1402,Lee Nailon,6,SF,NOH,306.0,13.4,100.0,5980.0,0.5,0.7,0.6,1.3,-4.1,0.5,0.5,0.1
1403,Len Elmore,1,C,NJN,74.0,8.2,0.0,975.0,0.4,-1.0,1.9,0.9,-2.9,0.4,0.4,0.0
1404,Leon Powe,4,C,MEM,165.0,17.1,10.0,1998.0,0.6,1.1,0.7,1.8,-4.0,0.5,0.5,0.0
1405,Leon Wood,10,SG,SAC,394.0,14.2,28.0,6638.0,0.5,0.8,0.3,1.1,-2.8,0.4,0.5,0.3
1406,Leonard Taylor,1,PF,GSW,10.0,3.8,0.0,37.0,0.4,-0.1,0.0,-0.1,-12.8,0.0,0.0,0.0
1407,Leroy Combs,1,SF,IND,48.0,13.5,0.0,446.0,0.5,-0.2,0.6,0.4,-3.3,0.5,0.5,0.0
1408,Les Jepsen,2,C,SAC,52.0,8.9,0.0,192.0,0.4,-0.0,0.1,0.0,-9.1,0.3,0.4,0.0
1409,Lester Conner,12,PG,IND,728.0,13.6,285.0,15551.0,0.5,1.2,1.3,2.5,0.2,0.4,0.5,0.1
1410,Lester Hudson,8,SG,LAC,98.0,11.4,0.0,1059.0,0.5,-0.1,0.1,0.1,-4.4,0.4,0.4,0.3
1411,Lewis Lloyd,5,SG,HOU,351.0,16.4,260.0,9188.0,0.6,2.5,1.5,4.0,-0.1,0.5,0.5,0.2
1412,Linas Kleiza,7,SF,TOR,409.0,11.8,65.0,8185.0,0.5,1.0,0.9,1.9,-3.1,0.4,0.5,0.3
1413,Lindsey Hunter,17,PG,CHI,937.0,10.5,438.0,23253.0,0.5,0.6,1.4,1.9,-1.7,0.4,0.4,0.3
1414,Linton Johnson,10,PF,CHI,194.0,6.8,34.0,2705.0,0.4,-0.0,0.3,0.3,-5.9,0.4,0.4,0.3
1415,Linton Townes,1,SF,POR,55.0,11.9,0.0,516.0,0.5,0.2,0.4,0.7,-3.4,0.4,0.5,0.4
1416,Lionel Chalmers,1,PG,LAC,36.0,6.5,0.0,433.0,0.4,-0.5,0.2,-0.2,-6.3,0.3,0.4,0.2
1417,Lionel Hollins,4,PG,HOU,249.0,11.7,195.0,6267.0,0.5,0.3,1.4,1.6,-3.2,0.4,0.4,0.1
1418,Lionel Simmons,7,SF,SAC,454.0,13.3,307.0,13472.0,0.5,0.4,2.0,2.4,-0.7,0.4,0.4,0.3
1419,Litterial Green,4,PG,MIL,147.0,10.9,4.0,1187.0,0.5,0.2,0.3,0.4,-5.6,0.4,0.4,0.1
1420,Lloyd Daniels,9,SG,TOR,252.0,7.6,43.0,4463.0,0.4,0.0,0.3,0.4,-5.3,0.3,0.4,0.3
1421,Logan Vander,1,SF,LAC,15.0,1.8,0.0,31.0,0.3,-0.1,0.0,-0.1,-14.7,0.2,0.3,0.0
1422,Lonnie Shelton,5,PF,CLE,343.0,11.4,253.0,9266.0,0.5,0.5,2.3,2.8,-0.1,0.5,0.5,0.1
1423,Lonny Baxter,5,PF,WAS,179.0,12.4,10.0,2214.0,0.5,0.3,0.5,0.8,-4.1,0.5,0.5,0.3
1424,Loren Meyer,5,C,DEN,194.0,5.9,87.0,2752.0,0.4,-0.3,0.4,0.0,-8.7,0.4,0.4,0.4
1425,Loren Woods,4,C,TOR,170.0,10.9,45.0,1905.0,0.5,-0.1,0.6,0.5,-3.0,0.4,0.4,0.1
1426,Lorenzen Wright,10,C,MEM,676.0,14.0,413.0,17214.0,0.5,1.1,1.8,3.0,-2.0,0.5,0.5,0.1
1427,Lorenzo Brown,3,PG,PHO,63.0,7.9,7.0,834.0,0.4,-0.2,0.2,-0.1,-6.3,0.3,0.4,0.1
1428,Lorenzo Romar,8,PG,DET,315.0,8.9,93.0,5535.0,0.4,0.6,0.6,1.2,-7.7,0.4,0.4,0.1
1429,Lorenzo Williams,3,C,DAL,106.0,11.1,72.0,2541.0,0.3,0.1,0.8,0.9,1.5,0.3,0.4,0.0
1430,Lou Amundson,4,PF,NYK,249.0,13.0,70.0,4007.0,0.5,0.3,1.0,1.4,-0.9,0.5,0.5,0.0
1431,Lou Roe,2,SF,GSW,66.0,6.0,2.0,479.0,0.4,-0.2,0.2,0.0,-8.1,0.3,0.3,0.2
1432,Lou Williams,14,SG,HOU,863.0,17.3,91.0,20430.0,0.5,2.8,1.0,3.8,-0.7,0.4,0.5,0.3
1433,Louis Orr,6,SF,NYK,409.0,11.4,158.0,9926.0,0.5,1.4,1.6,3.0,-1.4,0.4,0.4,0.1
1434,Lowes Moore,2,PG,SDC,41.0,15.2,3.0,712.0,0.5,0.2,0.1,0.2,-1.5,0.5,0.5,0.2
1435,Loy Vaught,10,PF,DET,638.0,13.5,353.0,16444.0,0.5,1.6,1.8,3.5,-3.1,0.5,0.5,0.2
1436,Luc Longley,4,C,CHI,239.0,13.0,134.0,4964.0,0.5,0.1,1.9,2.0,-1.2,0.5,0.5,0.0
1437,Luc Mbah,11,SF,LAC,685.0,10.4,445.0,15391.0,0.5,0.5,1.6,2.2,-1.1,0.5,0.5,0.3
1438,Lucas Nogueira,2,C,TOR,86.0,15.6,7.0,1313.0,0.7,1.0,1.2,2.2,4.0,0.6,0.7,0.3
1439,Lucious Harris,12,SG,CLE,800.0,12.4,145.0,15701.0,0.5,1.4,1.0,2.4,-2.2,0.4,0.4,0.3
1440,Luigi Datome,4,SF,BOS,76.0,13.7,2.0,656.0,0.5,0.1,0.1,0.2,-3.1,0.4,0.5,0.3
1441,Luis Flores,3,PG,DEN,32.0,17.5,0.0,154.0,0.6,-0.1,0.0,-0.0,-5.8,0.5,0.3,0.6
1442,Luis Montero,1,SG,POR,12.0,-2.7,0.0,42.0,0.3,-0.2,0.0,-0.2,-16.9,0.3,0.4,0.1
1443,Luis Scola,10,PF,BRK,743.0,15.8,505.0,19001.0,0.5,2.1,2.4,4.6,-0.7,0.5,0.5,0.2
1444,Luke Babbitt,7,SF,MIA,331.0,9.3,93.0,4617.0,0.5,0.5,0.4,0.9,-3.8,0.4,0.4,0.4
1445,Luke Harangody,4,PF,CLE,119.0,10.0,1.0,1511.0,0.4,-0.0,0.4,0.4,-3.3,0.4,0.4,0.2
1446,Luke Jackson,6,SF,MIA,86.0,8.4,5.0,862.0,0.4,-0.1,0.1,0.0,-6.1,0.4,0.4,0.4
1447,Luke Ridnour,14,PG,ORL,891.0,12.7,507.0,22764.0,0.5,1.7,0.8,2.6,-1.9,0.4,0.5,0.3
1448,Luke Walton,12,PF,CLE,594.0,9.5,138.0,10049.0,0.5,0.4,0.7,1.1,-2.6,0.4,0.4,0.3
1449,Luke Zeller,1,C,PHO,16.0,5.6,0.0,58.0,0.4,-0.1,0.0,-0.1,-10.4,0.3,0.4,0.2
1450,Luol Deng,15,SF,LAL,942.0,15.2,888.0,32749.0,0.5,2.4,2.7,5.2,0.7,0.4,0.5,0.3
1451,Luther Head,8,PG,SAC,380.0,11.5,86.0,8295.0,0.5,0.6,1.3,1.9,-1.7,0.4,0.4,0.4
1452,Luther Wright,1,C,UTA,15.0,-0.4,2.0,92.0,0.4,-0.2,0.1,-0.1,-10.1,0.3,0.4,0.0
1453,Lynn Greer,1,SG,MIL,41.0,14.0,0.0,432.0,0.5,0.7,0.1,0.7,-3.8,0.4,0.5,0.3
1454,M.L. Carr,4,SF,BOS,240.0,9.8,28.0,3161.0,0.5,0.1,1.0,1.1,-2.2,0.4,0.4,0.3
1455,Maalik Wayns,3,PG,LAC,54.0,8.8,2.0,404.0,0.4,-0.3,0.1,-0.2,-7.7,0.3,0.4,0.3
1456,Maceo Baston,2,PF,IND,74.0,13.0,2.0,622.0,0.6,0.4,0.4,0.8,-1.2,0.6,0.6,0.2
1457,Maciej Lampe,4,C,NOH,95.0,8.2,0.0,984.0,0.4,-0.2,0.2,-0.0,-9.0,0.4,0.4,0.3
1458,Magic Johnson*,11,PF,LAL,792.0,24.1,763.0,29079.0,0.6,9.2,3.5,12.6,7.0,0.5,0.5,0.2
1459,Mahmoud Abdul-Rauf,9,PG,VAN,586.0,14.9,336.0,15628.0,0.5,1.9,0.9,2.8,-3.1,0.4,0.5,0.3
1460,Major Jones,2,PF,HOU,120.0,12.6,10.0,1624.0,0.5,-0.0,0.7,0.7,-3.2,0.5,0.5,0.0
1461,Malachi Richardson,1,SG,SAC,22.0,9.6,0.0,198.0,0.5,0.0,0.1,0.1,-5.5,0.4,0.5,0.3
1462,Malcolm Brogdon,1,SG,MIL,75.0,14.9,28.0,1982.0,0.6,2.6,1.5,4.1,-0.5,0.5,0.5,0.4
1463,Malcolm Delaney,1,PG,ATL,73.0,7.5,2.0,1248.0,0.5,-1.1,1.3,0.1,-5.8,0.4,0.4,0.2
1464,Malcolm Lee,2,SG,MIN,35.0,9.6,12.0,532.0,0.5,0.0,0.2,0.2,-2.0,0.4,0.4,0.3
1465,Malcolm Mackey,1,C,PHO,22.0,12.6,0.0,69.0,0.4,0.0,0.1,0.1,-10.7,0.4,0.4,0.0
1466,Malcolm Thomas,3,PF,PHI,32.0,5.6,0.0,305.0,0.5,-0.2,0.1,-0.1,-9.7,0.5,0.6,0.2
1467,Malik Allen,8,PF,DEN,427.0,10.0,130.0,6712.0,0.5,-0.3,0.9,0.6,-4.1,0.4,0.4,0.3
1468,Malik Beasley,1,SG,DEN,22.0,13.7,1.0,165.0,0.5,0.1,0.1,0.2,-3.9,0.5,0.5,0.3
1469,Malik Hairston,2,SG,SAS,62.0,11.8,0.0,472.0,0.5,0.1,0.4,0.4,-1.8,0.5,0.5,0.1
1470,Malik Rose,17,SF,OKC,927.0,11.3,90.0,15349.0,0.5,0.2,1.4,1.7,-2.8,0.4,0.4,0.2
1471,Malik Sealy,8,SF,MIN,493.0,13.2,253.0,11720.0,0.5,0.8,1.3,2.1,-1.9,0.4,0.4,0.3
1472,Mamadou N'Diaye,1,C,LAC,11.0,10.6,0.0,72.0,0.4,0.1,0.1,0.2,-3.2,0.4,0.4,0.0
1473,Manny Harris,4,SG,DAL,93.0,7.7,20.0,1594.0,0.4,-0.2,0.2,0.0,-7.9,0.3,0.4,0.3
1474,Manu Ginobili,15,SG,SAS,992.0,20.3,349.0,25560.0,0.6,3.9,3.1,7.0,5.0,0.4,0.5,0.4
1475,Manute Bol,11,C,GSW,632.0,7.6,133.0,11759.0,0.4,-0.7,1.7,1.1,-2.7,0.4,0.4,0.1
1476,MarShon Brooks,6,SG,LAL,199.0,15.6,49.0,3192.0,0.5,0.2,0.3,0.5,-6.1,0.4,0.4,0.4
1477,Marc Gasol,9,C,MEM,643.0,18.7,636.0,21721.0,0.6,4.2,3.5,7.7,3.6,0.5,0.5,0.2
1478,Marc Iavaroni,9,PF,UTA,630.0,8.0,361.0,10218.0,0.5,-0.3,1.4,1.0,-2.4,0.5,0.5,0.0
1479,Marc Jackson,9,PF,NOK,436.0,13.0,116.0,8492.0,0.5,0.8,0.8,1.6,-4.1,0.4,0.4,0.2
1480,Marcelo Huertas,2,PG,LAL,76.0,9.8,1.0,1106.0,0.5,-0.2,0.1,-0.1,-6.5,0.4,0.5,0.2
1481,Marcin Gortat,10,C,WAS,726.0,17.4,474.0,19460.0,0.6,3.2,2.8,6.0,0.7,0.6,0.6,0.2
1482,Marco Belinelli,10,SG,CHO,644.0,11.7,216.0,14903.0,0.5,1.4,1.0,2.3,-2.3,0.4,0.5,0.4
1483,Marcus Banks,13,PG,TOR,461.0,11.2,69.0,7821.0,0.5,0.2,0.5,0.7,-3.3,0.4,0.5,0.3
1484,Marcus Brown,2,SG,DET,27.0,7.0,0.0,229.0,0.4,0.1,0.1,0.2,-5.2,0.3,0.5,0.2
1485,Marcus Camby,18,C,HOU,996.0,17.8,869.0,30261.0,0.5,1.6,3.2,4.8,3.0,0.5,0.5,0.2
1486,Marcus Fizer,6,PF,NOK,289.0,13.7,35.0,6032.0,0.5,-0.2,0.7,0.5,-5.0,0.5,0.5,0.3
1487,Marcus Georges-Hunt,1,SG,ORL,5.0,10.2,0.0,48.0,0.6,0.1,0.0,0.1,-4.7,0.3,0.2,0.5
1488,Marcus Haislip,4,SF,SAS,89.0,10.9,8.0,854.0,0.5,0.0,0.1,0.1,-7.5,0.4,0.4,0.3
1489,Marcus Landry,2,SF,NYK,35.0,7.6,0.0,219.0,0.5,-0.1,0.0,-0.0,-11.6,0.4,0.5,0.3
1490,Marcus Liberty,6,SF,DET,305.0,11.9,63.0,4853.0,0.5,-0.0,0.6,0.6,-3.2,0.4,0.4,0.3
1491,Marcus Morris,8,SF,DET,493.0,11.2,241.0,12440.0,0.5,1.2,1.4,2.6,-2.2,0.4,0.5,0.3
1492,Marcus Smart,3,SG,BOS,207.0,11.4,72.0,5874.0,0.5,0.6,2.4,3.0,0.5,0.4,0.4,0.3
1493,Marcus Thornton,16,SG,WAS,737.0,14.5,193.0,16645.0,0.5,1.2,0.6,1.8,-1.6,0.4,0.5,0.3
1494,Marcus Vinicius,2,SF,NOH,26.0,9.2,0.0,172.0,0.6,0.0,0.1,0.1,-3.6,0.5,0.5,0.4
1495,Marcus Webb,1,PF,BOS,9.0,20.1,0.0,51.0,0.6,0.1,0.0,0.1,-3.3,0.5,0.5,0.0
1496,Marcus Williams,4,PG,MEM,203.0,9.2,10.0,3095.0,0.4,-0.5,0.5,0.0,-6.2,0.3,0.4,0.3
1497,Mardy Collins,6,SG,LAC,237.0,7.5,45.0,3661.0,0.4,-0.6,0.3,-0.3,-5.5,0.4,0.4,0.3
1498,Mario Bennett,2,PF,LAL,64.0,17.8,18.0,584.0,0.5,0.6,0.4,1.0,0.4,0.5,0.5,0.2
1499,Mario Chalmers,10,PG,MEM,641.0,13.1,397.0,17197.0,0.5,1.5,2.1,3.6,0.4,0.4,0.5,0.3
1500,Mario Elie,13,SG,PHO,765.0,11.8,395.0,19298.0,0.6,2.5,1.4,3.9,-0.5,0.5,0.5,0.4
1501,Mario Hezonja,2,SF,ORL,144.0,8.3,11.0,2373.0,0.5,-0.8,0.8,0.1,-4.3,0.4,0.5,0.3
1502,Mario Kasun,1,C,ORL,45.0,12.0,0.0,356.0,0.5,0.1,0.4,0.6,-4.7,0.5,0.5,0.0
1503,Mario West,4,SG,NJN,162.0,9.4,9.0,796.0,0.5,0.1,0.2,0.4,-1.0,0.5,0.5,0.3
1504,Mark Acres,6,C,HOU,302.0,7.3,63.0,4854.0,0.5,0.7,0.5,1.2,-5.6,0.5,0.4,0.6
1505,Mark Aguirre,15,SF,LAC,1003.0,17.8,715.0,30327.0,0.5,3.2,1.6,4.8,0.7,0.5,0.5,0.3
1506,Mark Alarie,5,PF,WSB,325.0,12.6,41.0,5500.0,0.5,0.8,0.9,1.7,-2.6,0.5,0.5,0.2
1507,Mark Blount,4,C,MIA,253.0,11.3,184.0,6423.0,0.5,0.3,1.2,1.5,-4.7,0.5,0.5,0.3
1508,Mark Bryant,8,PF,CHI,503.0,11.5,94.0,8977.0,0.5,1.1,1.3,2.4,-1.9,0.5,0.5,0.1
1509,Mark Davis,7,SF,GSW,292.0,11.6,36.0,4162.0,0.5,0.0,0.5,0.5,-3.8,0.4,0.4,0.1
1510,Mark Eaton,2,C,UTA,163.0,11.6,110.0,3667.0,0.5,-1.0,3.2,2.2,0.5,0.4,0.4,0.0
1511,Mark Hendrickson,3,PF,NJN,99.0,11.1,8.0,1437.0,0.5,0.3,0.4,0.7,-4.4,0.4,0.4,0.1
1512,Mark Jackson,21,PG,HOU,1461.0,15.5,1256.0,44763.0,0.5,3.0,2.0,4.9,0.2,0.4,0.5,0.3
1513,Mark Jones,2,SF,ORL,16.0,9.5,0.0,132.0,0.4,-0.1,0.0,-0.0,-4.0,0.4,0.5,0.0
1514,Mark Landsberger,1,PF,LAL,75.0,10.3,1.0,1134.0,0.4,0.5,1.2,1.7,-4.8,0.4,0.4,0.0
1515,Mark Macon,8,SG,DET,293.0,7.4,105.0,5514.0,0.4,-0.8,0.7,-0.0,-4.3,0.4,0.4,0.2
1516,Mark Madsen,4,C,MIN,263.0,9.1,27.0,3213.0,0.5,0.7,0.9,1.6,-1.7,0.5,0.5,0.2
1517,Mark Olberding,6,PF,SAC,467.0,11.6,301.0,11511.0,0.6,2.1,1.4,3.5,-0.5,0.5,0.5,0.1
1518,Mark Pope,4,PF,MIL,140.0,2.4,57.0,1587.0,0.4,0.1,0.2,0.3,-6.4,0.3,0.4,0.2
1519,Mark Price,12,PG,ORL,722.0,18.5,578.0,21560.0,0.6,4.3,1.6,5.9,1.2,0.5,0.5,0.4
1520,Mark Radford,2,SG,SEA,97.0,11.2,2.0,808.0,0.5,-0.4,0.6,0.2,-3.4,0.5,0.5,0.4
1521,Mark Randall,7,PF,DEN,216.0,10.6,0.0,1564.0,0.5,0.1,0.1,0.3,-4.5,0.4,0.5,0.1
1522,Mark Strickland,7,SF,ATL,270.0,12.6,23.0,3449.0,0.5,0.3,0.5,0.8,-4.8,0.5,0.5,0.2
1523,Mark Wade,1,PG,GSW,11.0,4.5,0.0,123.0,0.2,-0.4,0.1,-0.3,-8.9,0.2,0.2,0.0
1524,Mark West,5,C,PHO,321.0,11.0,133.0,6116.0,0.6,0.1,1.5,1.6,-2.4,0.5,0.5,0.0
1525,Markel Brown,2,SG,BRK,109.0,10.2,35.0,1763.0,0.5,0.0,0.6,0.6,-2.6,0.4,0.4,0.3
1526,Markieff Morris,8,PF,WAS,512.0,13.7,287.0,13430.0,0.5,0.6,1.8,2.4,-1.2,0.4,0.5,0.3
1527,Marko Jaric,7,SG,MEM,447.0,11.7,221.0,11246.0,0.5,0.4,1.4,1.7,-0.8,0.4,0.4,0.4
1528,Marko Milic,2,SG,PHO,44.0,11.1,0.0,216.0,0.5,-0.0,0.1,0.1,-4.7,0.5,0.5,0.2
1529,Marlon Garnett,1,PG,BOS,24.0,6.5,0.0,205.0,0.4,-0.1,0.1,0.0,-6.3,0.3,0.3,0.3
1530,Marlon Maxey,2,PF,MIN,98.0,15.6,5.0,1146.0,0.6,0.7,0.6,1.3,-3.8,0.5,0.5,0.0
1531,Marques Johnson,7,SF,GSW,381.0,16.3,359.0,12922.0,0.5,2.9,2.0,4.9,0.4,0.5,0.5,0.2
1532,Marquese Chriss,1,PF,PHO,82.0,12.3,75.0,1743.0,0.5,0.3,1.5,1.8,-1.6,0.4,0.5,0.3
1533,Marquis Daniels,10,SF,MIL,548.0,12.4,146.0,11707.0,0.5,0.4,1.2,1.7,-1.3,0.4,0.5,0.2
1534,Marquis Teague,4,SG,BRK,128.0,4.6,6.0,1278.0,0.4,-0.7,0.3,-0.4,-8.3,0.3,0.4,0.3
1535,Marreese Speights,11,C,LAC,732.0,16.9,78.0,11265.0,0.5,1.2,1.3,2.5,-3.1,0.5,0.5,0.2
1536,Martell Webster,9,SF,WAS,579.0,11.1,266.0,13909.0,0.5,1.6,1.1,2.7,-1.4,0.4,0.4,0.4
1537,Martin Lewis,2,SF,TOR,25.0,11.0,0.0,239.0,0.5,0.0,0.0,0.0,-4.6,0.5,0.5,0.3
1538,Martin Muursepp,4,PF,DAL,125.0,14.2,7.0,1299.0,0.5,0.3,0.3,0.6,-2.7,0.4,0.4,0.2
1539,Marty Byrnes,1,SF,IND,80.0,9.6,12.0,1436.0,0.5,0.8,0.2,1.0,-3.3,0.4,0.4,0.2
1540,Marty Conlon,7,C,BOS,336.0,14.0,37.0,6261.0,0.6,0.9,0.5,1.3,-2.3,0.5,0.5,0.1
1541,Marvin Webster,2,C,MIL,97.0,12.4,0.0,1574.0,0.6,0.4,1.7,2.1,0.4,0.5,0.5,0.5
1542,Marvin Williams,12,PF,CHO,861.0,13.7,674.0,24891.0,0.5,2.5,2.0,4.5,-0.4,0.4,0.5,0.3
1543,Mason Plumlee,6,C,DEN,396.0,17.9,277.0,9398.0,0.6,2.7,1.9,4.6,2.2,0.6,0.6,0.0
1544,Mateen Cleaves,6,PG,SEA,167.0,6.5,10.0,1863.0,0.4,-0.4,0.2,-0.1,-8.4,0.4,0.4,0.3
1545,Matt Barnes,18,SF,GSW,1059.0,12.0,382.0,24375.0,0.5,1.1,1.4,2.6,0.0,0.4,0.5,0.3
1546,Matt Bonner,12,C,SAS,792.0,13.4,112.0,13356.0,0.6,2.0,1.2,3.2,0.8,0.5,0.5,0.4
1547,Matt Bullard,11,PF,CHH,615.0,11.7,79.0,8884.0,0.5,0.9,0.6,1.5,-2.3,0.4,0.4,0.3
1548,Matt Carroll,12,SG,CHA,526.0,8.5,94.0,8248.0,0.5,0.4,0.5,0.9,-5.2,0.4,0.4,0.3
1549,Matt Fish,1,C,LAC,26.0,10.6,8.0,370.0,0.5,-0.1,0.3,0.2,-3.7,0.5,0.5,0.0
1550,Matt Freije,2,PF,ATL,42.0,5.1,11.0,588.0,0.4,-0.5,0.2,-0.3,-6.7,0.3,0.4,0.2
1551,Matt Geiger,9,C,PHI,548.0,14.7,214.0,12185.0,0.5,1.6,1.6,3.2,-1.9,0.5,0.5,0.2
1552,Matt Harpring,11,SG,UTA,665.0,14.8,349.0,17584.0,0.5,2.4,1.4,3.8,-0.2,0.5,0.5,0.3
1553,Matt Maloney,6,PG,ATL,295.0,9.0,206.0,7470.0,0.5,0.9,0.6,1.6,-3.7,0.4,0.4,0.3
1554,Matt Othick,1,PG,SAS,4.0,5.9,0.0,39.0,0.7,0.0,0.0,0.0,-5.4,0.6,1.0,0.5
1555,Matt Steigenga,1,SF,CHI,2.0,7.0,0.0,12.0,0.3,-0.1,0.0,0.0,-4.0,0.2,0.5,0.0
1556,Matthew Dellavedova,4,PG,MIL,291.0,10.0,85.0,6504.0,0.5,1.3,0.9,2.2,-2.8,0.4,0.4,0.4
1557,Maurice Ager,6,SG,MIN,108.0,3.3,7.0,670.0,0.4,-0.3,0.0,-0.2,-10.4,0.4,0.4,0.3
1558,Maurice Carter,3,SG,NOH,20.0,5.9,0.0,220.0,0.5,-0.1,0.0,0.0,-10.0,0.3,0.3,0.4
1559,Maurice Cheeks,14,PG,NJN,940.0,16.3,798.0,29917.0,0.6,4.0,2.4,6.4,1.3,0.5,0.5,0.2
1560,Maurice Evans,13,SF,WAS,710.0,11.6,194.0,14187.0,0.5,1.4,0.8,2.2,-1.7,0.4,0.5,0.3
1561,Maurice Harkless,5,SF,POR,356.0,11.8,187.0,8278.0,0.5,1.0,1.5,2.5,-0.7,0.5,0.5,0.3
1562,Maurice Lucas,7,PF,POR,508.0,15.2,244.0,13297.0,0.5,2.0,2.6,4.6,-0.7,0.5,0.5,0.1
1563,Maurice Martin,2,SF,DEN,69.0,9.3,0.0,422.0,0.4,-0.4,0.2,-0.1,-5.9,0.4,0.4,0.2
1564,Maurice Ndour,1,PF,NYK,32.0,11.3,4.0,331.0,0.5,0.1,0.3,0.4,-3.8,0.5,0.5,0.1
1565,Maurice Taylor,10,PF,NYK,587.0,12.3,241.0,14557.0,0.5,0.1,0.9,1.0,-4.0,0.5,0.5,0.1
1566,McKinley Singleton,1,PG,NYK,2.0,13.3,0.0,10.0,0.7,0.0,0.0,0.0,-7.3,0.7,1.0,0.0
1567,Mehmet Okur,10,C,NJN,634.0,15.8,460.0,18429.0,0.5,3.3,2.1,5.5,0.5,0.4,0.5,0.4
1568,Melvin Booker,4,PG,GSW,53.0,4.8,8.0,991.0,0.5,0.0,-0.0,-0.0,-9.6,0.4,0.5,0.3
1569,Melvin Ely,2,PF,CHA,99.0,12.7,24.0,1858.0,0.5,0.6,0.6,1.2,-2.6,0.5,0.5,0.0
1570,Melvin Newbern,1,SG,DET,33.0,11.5,1.0,311.0,0.4,-0.4,0.4,0.0,-2.2,0.4,0.4,0.1
1571,Melvin Sanders,1,SG,SAS,16.0,10.5,0.0,113.0,0.5,0.0,0.2,0.2,-4.2,0.5,0.5,0.7
1572,Melvin Turpin,3,C,WSB,218.0,14.3,81.0,4121.0,0.6,1.6,1.7,3.3,-0.9,0.5,0.5,0.1
1573,Mengke Bateer,2,C,SAS,39.0,-0.2,10.0,454.0,0.4,-0.2,0.2,-0.0,-9.8,0.3,0.3,0.3
1574,Metta World,21,SF,LAL,1102.0,14.6,946.0,35289.0,0.5,1.0,2.2,3.2,1.2,0.4,0.4,0.3
1575,Meyers Leonard,5,PF,POR,299.0,11.3,38.0,4963.0,0.6,1.1,0.8,1.9,-2.1,0.5,0.5,0.3
1576,Michael Adams,11,PG,CHH,653.0,15.8,510.0,20446.0,0.5,2.9,1.4,4.3,0.4,0.4,0.5,0.3
1577,Michael Anderson,1,PG,SAS,36.0,10.5,12.0,730.0,0.5,-0.5,0.6,0.2,-3.4,0.4,0.4,0.1
1578,Michael Beasley,9,PF,MIL,509.0,15.6,206.0,11973.0,0.5,0.1,1.3,1.4,-3.7,0.5,0.5,0.3
1579,Michael Bradley,5,PF,PHI,159.0,13.0,12.0,1934.0,0.6,0.1,0.3,0.4,-3.9,0.6,0.6,0.1
1580,Michael Brooks,3,SF,SDC,211.0,15.1,129.0,6612.0,0.5,2.8,1.1,3.9,1.2,0.5,0.5,0.1
1581,Michael Cage,11,C,NJN,881.0,13.7,579.0,24022.0,0.5,2.8,2.9,5.6,1.1,0.5,0.5,0.0
1582,Michael Carter-Williams,6,PG,CHI,301.0,13.7,252.0,9207.0,0.5,-1.1,1.8,0.7,-0.8,0.4,0.4,0.2
1583,Michael Cooper,9,SG,LAL,707.0,12.8,94.0,19030.0,0.5,2.6,2.2,4.8,1.1,0.5,0.5,0.3
1584,Michael Curry,12,SF,TOR,695.0,6.9,263.0,13742.0,0.5,0.8,0.8,1.6,-3.9,0.4,0.4,0.2
1585,Michael Dickerson,5,SG,MEM,212.0,11.2,206.0,7490.0,0.5,1.5,0.4,1.9,-2.4,0.4,0.4,0.4
1586,Michael Doleac,4,C,MIA,294.0,11.0,58.0,4606.0,0.5,0.4,1.5,1.9,-3.4,0.4,0.4,0.1
1587,Michael Finley,19,SF,BOS,1232.0,14.6,936.0,41495.0,0.5,3.1,1.6,4.7,0.2,0.4,0.5,0.4
1588,Michael Gbinije,1,SG,DET,9.0,-2.1,0.0,32.0,0.2,-0.1,0.0,-0.1,-10.4,0.1,0.2,0.0
1589,Michael Hawkins,4,PG,CLE,75.0,7.6,0.0,641.0,0.4,0.0,0.0,0.0,-6.4,0.3,0.3,0.3
1590,Michael Jackson,3,PG,SAC,89.0,7.5,0.0,888.0,0.4,-0.1,0.1,-0.1,-6.2,0.3,0.3,0.4
1591,Michael Jordan*,15,SF,WAS,1072.0,27.4,1039.0,41011.0,0.6,10.0,4.3,14.3,7.5,0.5,0.5,0.3
1592,Michael Kidd-Gilchrist,4,SF,CHO,228.0,14.3,227.0,6081.0,0.5,1.3,1.6,2.9,-1.1,0.5,0.5,0.2
1593,Michael Phelps,2,SG,SEA,130.0,9.0,24.0,1349.0,0.5,-0.5,0.6,0.1,-4.4,0.4,0.4,0.1
1594,Michael Redd,12,SG,PHO,629.0,16.5,429.0,20104.0,0.5,4.0,0.7,4.6,-1.3,0.4,0.5,0.3
1595,Michael Ruffin,2,C,WAS,155.0,8.4,11.0,2272.0,0.5,0.6,1.2,1.8,-0.1,0.4,0.4,0.0
1596,Michael Smith,10,PF,WAS,539.0,14.2,157.0,10060.0,0.5,1.1,1.0,2.1,-0.5,0.5,0.5,0.1
1597,Michael Wiley,1,PF,SDC,61.0,16.2,1.0,1013.0,0.6,1.8,0.3,2.1,-1.2,0.6,0.6,0.0
